track_id,0,1,2,3,4,5,6,7,8,9
TRAAABD128F429CF47,0.061818182,0.007272727,0,0.009090909,0.012727273,0.010909091,0.003636364,0,0.010909091,0.012727273
TRAAAEF128F4273421,0.014616322,0,0,0,0.029232643,0.035322777,0.013398295,0.014616322,0,0
TRAAAFD128F92F423A,0.02526003,0,0,0,0.016344725,0.010401189,0.002971768,0.007429421,0.004457652,0
TRAAARJ128F9320760,0.019736842,0.010964912,0.003289474,0.001096491,0.157894737,0.043859649,0.002192982,0.020833333,0.001096491,0
TRAABJV128F1460C49,0.089369708,0.001881468,0,0.003762935,0.000940734,0.083725306,0.005644403,0.026340546,0.000940734,0
TRAABLR128F423B7E3,0.003685504,0.0497543,0.011056511,0.001228501,0.054668305,0,0.000614251,0,0.017199017,0.07002457
TRAABVM128F92CA9DC,0.040865385,0.004807692,0.003605769,0.008413462,0.004807692,0.141826923,0.001201923,0.050480769,0.001201923,0
TRAACER128F4290F96,0.022253129,0.020862309,0.005563282,0,0.029207232,0.073713491,0.002781641,0.008344924,0.002781641,0.001390821
TRAACFV128F935E50B,0.057943925,0.020560748,0.005607477,0.020560748,0,0.003738318,0.001869159,0.01682243,0.009345794,0
TRAACHN128F1489601,0,0,0,0,0.0515625,0.1515625,0.0046875,0.0765625,0,0
TRAADLH12903CA70EE,0.003521127,0,0,0,0.007042254,0.038732394,0,0.098591549,0,0
TRAADNA128F9331246,0.057108141,0.017010936,0,0.006075334,0.02308627,0.051032807,0.001215067,0,0.007290401,0
TRAADQX128F422B4CF,0.034729316,0.004085802,0,0.007150153,0.15628192,0.003064351,0.018386108,0.004085802,0.057201226,0.150153218
TRAADYB128F92D7E73,0.002254791,0.140924464,0.03156708,0,0.001127396,0,0.002254791,0,0.006764374,0.04735062
TRAADYI128E078FB38,0.014732965,0.005524862,0.009208103,0.009208103,0,0.017495396,0.016574586,0.019337017,0.00092081,0.00092081
TRAAENC128F1451DE9,0.015525114,0.021917808,0.01826484,0.002739726,0.002739726,0.007305936,0.00456621,0.008219178,0.000913242,0.005479452
TRAAFMS128F933AB23,0.100502513,0.011306533,0.005025126,0.023869347,0.001256281,0.067839196,0.025125628,0.006281407,0.012562814,0
TRAAFUJ128F933F42B,0.020706456,0.019488429,0.007308161,0.059683313,0,0.002436054,0.021924482,0.001218027,0.037758831,0.009744214
TRAAGCZ128F93210FD,0.058688147,0.018411968,0.020713464,0.033371692,0.001150748,0.031070196,0.004602992,0.012658228,0.001150748,0.01150748
TRAAGEC128E079252C,0.084459459,0.013513514,0.005630631,0.013513514,0.025900901,0.023648649,0.01463964,0.02027027,0.001126126,0
TRAAGGE128F9325E2C,0.010504202,0.00210084,0.00105042,0.00105042,0.386554622,0.010504202,0.00210084,0.003151261,0.003151261,0
TRAAGHM128EF35CF8E,0.039548023,0.037288136,0.028248588,0.004519774,0,0.002259887,0.010169492,0.002259887,0.010169492,0.009039548
TRAAGJV128F1464090,0.046121593,0,0,0.031446541,0,0.169811321,0.008385744,0.014675052,0,0
TRAAGMJ12903CAD7D4,0.008859358,0.032115172,0.011074197,0.00110742,0.007751938,0.007751938,0.004429679,0.040974529,0,0.00110742
TRAAGPF12903CE027E,0,0.008976661,0.008976661,0,0.165170557,0,0.001795332,0.003590664,0,0
